Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150808_KBayRecov_Mcap_1.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-08 10:10:19 AM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
C4,39_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
C5,40_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,32.75712204,32.47498703,0.398999155,,,,TRUE,0.01,TRUE,3,20,,N,N
C6,40_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,32.19285202,32.47498703,0.398999155,,,,TRUE,0.01,TRUE,3,20,,N,N
C7,40_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.61975288,25.75166702,0.18655476,,,,FALSE,0.01,FALSE,3,20,,Y,N
C7,40_01.14,D,UNKNOWN,FAM,NFQ-MGB,29.50748062,30.02392769,0.730366468,,,,TRUE,0.01,TRUE,3,20,,Y,N
C8,40_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.88358116,25.75166702,0.18655476,,,,FALSE,0.01,FALSE,3,20,,Y,N
C8,40_01.14,D,UNKNOWN,FAM,NFQ-MGB,30.54037476,30.02392769,0.730366468,,,,TRUE,0.01,TRUE,3,20,,Y,N
C9,43_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.4987545,21.52101135,0.031475943,,,,TRUE,0.01,TRUE,3,20,,N,N
C10,43_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.5432682,21.52101135,0.031475943,,,,TRUE,0.01,TRUE,3,20,,N,N
C11,43_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.03995895,25.24771118,0.293807358,,,,FALSE,0.01,FALSE,3,20,,N,Y
C11,43_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
C12,43_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.45546532,25.24771118,0.293807358,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,43_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
D1,39_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.35170364,23.10608673,0.347356111,,,,TRUE,0.01,TRUE,3,20,,N,N
D2,39_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.86046791,23.10608673,0.347356111,,,,TRUE,0.01,TRUE,3,20,,N,N
D3,39_11.24,C,UNKNOWN,VIC,NFQ-MGB,33.18691635,33.55684662,0.52316308,,,,FALSE,0.01,FALSE,3,20,,Y,N
D3,39_11.24,D,UNKNOWN,FAM,NFQ-MGB,32.99991226,32.9061203,0.13263917,,,,TRUE,0.01,TRUE,3,20,,Y,N
D4,39_11.24,C,UNKNOWN,VIC,NFQ-MGB,33.9267807,33.55684662,0.52316308,,,,FALSE,0.01,FALSE,3,20,,Y,N
D4,39_11.24,D,UNKNOWN,FAM,NFQ-MGB,32.81233215,32.9061203,0.13263917,,,,TRUE,0.01,TRUE,3,20,,Y,N
D5,40_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.61782646,24.39629555,0.313292027,,,,TRUE,0.01,TRUE,3,20,,N,N
D6,40_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.17476463,24.39629555,0.313292027,,,,TRUE,0.01,TRUE,3,20,,N,N
D7,40_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.54223251,27.32300568,0.31003356,,,,FALSE,0.01,FALSE,3,20,,Y,N
D7,40_05.06,D,UNKNOWN,FAM,NFQ-MGB,33.296772,32.04267883,1.773555517,,,,TRUE,0.01,TRUE,3,20,,Y,N
D8,40_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.10377884,27.32300568,0.31003356,,,,FALSE,0.01,FALSE,3,20,,Y,N
D8,40_05.06,D,UNKNOWN,FAM,NFQ-MGB,30.78858566,32.04267883,1.773555517,,,,TRUE,0.01,TRUE,3,20,,Y,N
D9,44_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.37129593,23.56984329,0.280787021,,,,TRUE,0.01,TRUE,3,20,,N,N
D10,44_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.76838875,23.56984329,0.280787021,,,,TRUE,0.01,TRUE,3,20,,N,N
D11,44_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.82145309,26.06869507,0.349651605,,,,FALSE,0.01,FALSE,3,20,,N,Y
D11,44_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D12,44_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.31593513,26.06869507,0.349651605,,,,FALSE,0.01,FALSE,3,20,,N,Y
D12,44_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E1,39_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.79307747,23.82763672,0.04887281,,,,TRUE,0.01,TRUE,3,20,,N,N
E2,39_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.86219406,23.82763672,0.04887281,,,,TRUE,0.01,TRUE,3,20,,N,N
E3,39_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,32.25569153,32.30571747,0.070750058,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,39_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E4,39_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,32.35574722,32.30571747,0.070750058,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,39_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E5,43_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.68118095,23.63238144,0.069011584,,,,TRUE,0.01,TRUE,3,20,,N,N
E6,43_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.58358383,23.63238144,0.069011584,,,,TRUE,0.01,TRUE,3,20,,N,N
E7,43_10.24,C,UNKNOWN,VIC,NFQ-MGB,31.83042145,31.37385559,0.645682991,,,,FALSE,0.01,FALSE,3,20,,Y,N
E7,43_10.24,D,UNKNOWN,FAM,NFQ-MGB,34.88641357,34.24423981,0.908168137,,,,TRUE,0.01,TRUE,3,20,,Y,N
E8,43_10.24,C,UNKNOWN,VIC,NFQ-MGB,30.91728783,31.37385559,0.645682991,,,,FALSE,0.01,FALSE,3,20,,Y,N
E8,43_10.24,D,UNKNOWN,FAM,NFQ-MGB,33.60206985,34.24423981,0.908168137,,,,TRUE,0.01,TRUE,3,20,,Y,N
E9,44_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,20.92189407,20.8627224,0.08368139,,,,TRUE,0.01,TRUE,3,20,,N,N
E10,44_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,20.80355072,20.8627224,0.08368139,,,,TRUE,0.01,TRUE,3,20,,N,N
E11,44_11.04,C,UNKNOWN,VIC,NFQ-MGB,23.35791206,23.49872971,0.19914487,,,,FALSE,0.01,FALSE,3,20,,N,Y
E11,44_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E12,44_11.04,C,UNKNOWN,VIC,NFQ-MGB,23.63954544,23.49872971,0.19914487,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,44_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
F1,40_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.49551201,23.08160019,0.585359693,,,,TRUE,0.01,TRUE,3,20,,Y,N
F2,40_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.66768837,23.08160019,0.585359693,,,,TRUE,0.01,TRUE,3,20,,Y,N
F3,40_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.00329208,24.82793236,0.247996107,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,40_10.24,D,UNKNOWN,FAM,NFQ-MGB,27.18126106,27.18413544,0.00406363,,,,TRUE,0.01,TRUE,3,20,,N,N
F4,40_10.24,C,UNKNOWN,VIC,NFQ-MGB,24.65257263,24.82793236,0.247996107,,,,FALSE,0.01,FALSE,3,20,,N,N
F4,40_10.24,D,UNKNOWN,FAM,NFQ-MGB,27.1870079,27.18413544,0.00406363,,,,TRUE,0.01,TRUE,3,20,,N,N
F5,43_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,25.50213051,25.16111374,0.48227188,,,,TRUE,0.01,TRUE,3,20,,N,N
F6,43_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.82009506,25.16111374,0.48227188,,,,TRUE,0.01,TRUE,3,20,,N,N
F7,43_11.04,C,UNKNOWN,VIC,NFQ-MGB,30.02578163,30.03581619,0.014191013,,,,FALSE,0.01,FALSE,3,20,,N,Y
F7,43_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F8,43_11.04,C,UNKNOWN,VIC,NFQ-MGB,30.04585075,30.03581619,0.014191013,,,,FALSE,0.01,FALSE,3,20,,N,Y
F8,43_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F9,44_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.17108727,21.39303207,0.313876003,,,,TRUE,0.01,TRUE,3,20,,N,N
F10,44_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.61497498,21.39303207,0.313876003,,,,TRUE,0.01,TRUE,3,20,,N,N
F11,44_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.7434864,24.79777527,0.07677605,,,,FALSE,0.01,FALSE,3,20,,N,Y
F11,44_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F12,44_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.85206413,24.79777527,0.07677605,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,44_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
G1,40_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.26423264,23.61984253,0.911303878,,,,TRUE,0.01,TRUE,3,20,,Y,N
G2,40_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.97545433,23.61984253,0.911303878,,,,TRUE,0.01,TRUE,3,20,,Y,N
G3,40_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.43097496,26.42690277,0.005758945,,,,FALSE,0.01,FALSE,3,20,,N,N
G3,40_11.04,D,UNKNOWN,FAM,NFQ-MGB,25.63261604,25.5886116,0.062231675,,,,TRUE,0.01,TRUE,3,20,,N,N
G4,40_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.42283058,26.42690277,0.005758945,,,,FALSE,0.01,FALSE,3,20,,N,N
G4,40_11.04,D,UNKNOWN,FAM,NFQ-MGB,25.54460716,25.5886116,0.062231675,,,,TRUE,0.01,TRUE,3,20,,N,N
G5,43_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.33388329,26.4634552,0.183243707,,,,TRUE,0.01,TRUE,3,20,,N,N
G6,43_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.59302902,26.4634552,0.183243707,,,,TRUE,0.01,TRUE,3,20,,N,N
G7,43_11.24,C,UNKNOWN,VIC,NFQ-MGB,33.82152557,33.79321671,0.040034786,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,43_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G8,43_11.24,C,UNKNOWN,VIC,NFQ-MGB,33.76490784,33.79321671,0.040034786,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,43_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G9,44_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.72655487,21.58523178,0.199859679,,,,TRUE,0.01,TRUE,3,20,,N,N
G10,44_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.4439106,21.58523178,0.199859679,,,,TRUE,0.01,TRUE,3,20,,N,N
G11,44_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.07919693,25.20208359,1.240426898,,,,FALSE,0.01,FALSE,3,20,,Y,Y
G11,44_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,Y,Y
G12,44_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.32496834,25.20208359,1.240426898,,,,FALSE,0.01,FALSE,3,20,,Y,N
G12,44_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,Y,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,44_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.78802681,25.94098282,0.216313809,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,44_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H3,44_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.09394073,25.94098282,0.216313809,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,44_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,43_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,25.23744392,24.99053955,0.349175513,,,,TRUE,0.01,TRUE,3,20,,N,N
H6,43_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,24.74363518,24.99053955,0.349175513,,,,TRUE,0.01,TRUE,3,20,,N,N
H7,43_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,30.4462986,30.59080696,0.204365686,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,43_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H8,43_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,30.73531532,30.59080696,0.204365686,,,,FALSE,0.01,FALSE,3,20,,N,N
H8,43_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
