Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150807_KBayRecov_Mcap_2.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-07 12:27:02 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
D2,25_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.67662621,21.91807175,0.341455549,,,,FALSE,0.01,FALSE,3,20,,N,N
D3,25_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.20306015,25.41568184,0.300692469,,,,FALSE,0.01,FALSE,3,20,,N,Y
D3,25_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,25_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.62830353,25.41568184,0.300692469,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,25_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D5,26_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.86588097,21.76713943,0.139640257,,,,FALSE,0.01,FALSE,3,20,,N,N
D6,26_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.66839981,21.76713943,0.139640257,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,26_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,26_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,22.7845192,22.86399651,0.112397887,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,26_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,26_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,22.94347382,22.86399651,0.112397887,,,,FALSE,0.01,FALSE,3,20,,N,N
D9,31_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,26.64345169,26.58183289,0.087142147,,,,FALSE,0.01,FALSE,3,20,,N,N
D10,31_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,26.52021408,26.58183289,0.087142147,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,31_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.24541283,25.33582115,0.127856687,,,,FALSE,0.01,FALSE,3,20,,N,Y
D11,31_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D12,31_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.42622948,25.33582115,0.127856687,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,31_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
E1,25_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.8538456,21.84412003,0.013752685,,,,FALSE,0.01,FALSE,3,20,,N,N
E2,25_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.83439636,21.84412003,0.013752685,,,,FALSE,0.01,FALSE,3,20,,N,N
E3,25_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.80828667,26.87535858,0.094852664,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,25_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,25_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.94242859,26.87535858,0.094852664,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,25_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E5,26_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,25.46714783,25.59580612,0.181951657,,,,FALSE,0.01,FALSE,3,20,,N,N
E6,26_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,25.72446632,25.59580612,0.181951657,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,26_01.14,C,UNKNOWN,VIC,NFQ-MGB,35.94826508,36.70667267,1.072547555,,,,FALSE,0.01,FALSE,3,20,,Y,N
E7,26_01.14,D,UNKNOWN,FAM,NFQ-MGB,25.74022293,25.94150734,0.284659147,,,,FALSE,0.01,FALSE,3,20,,Y,N
E8,26_01.14,C,UNKNOWN,VIC,NFQ-MGB,37.46507645,36.70667267,1.072547555,,,,FALSE,0.01,FALSE,3,20,,Y,N
E8,26_01.14,D,UNKNOWN,FAM,NFQ-MGB,26.14279175,25.94150734,0.284659147,,,,FALSE,0.01,FALSE,3,20,,Y,N
E9,31_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.52704048,24.54560471,0.026255127,,,,FALSE,0.01,FALSE,3,20,,N,N
E10,31_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.56417084,24.54560471,0.026255127,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,31_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.34119797,25.49007607,0.210545421,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,31_05.06,D,UNKNOWN,FAM,NFQ-MGB,34.1495285,34.1495285,,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,31_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.63895416,25.49007607,0.210545421,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,31_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.1495285,,,,,FALSE,0.01,FALSE,3,20,,N,N
F1,25_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,25.08946419,24.8120842,0.3922759,,,,FALSE,0.01,FALSE,3,20,,N,N
F2,25_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.5347023,24.8120842,0.3922759,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,25_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.39888573,26.59048843,0.270967156,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,25_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,39.06243134,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,25_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.78209114,26.59048843,0.270967156,,,,FALSE,0.01,FALSE,3,20,,N,N
F4,25_01.14,D,UNKNOWN,FAM,NFQ-MGB,39.06243134,39.06243134,,,,,FALSE,0.01,FALSE,3,20,,N,N
F5,26_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.34793282,21.34463501,0.004662453,,,,FALSE,0.01,FALSE,3,20,,N,N
F6,26_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.34133911,21.34463501,0.004662453,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,26_05.06,C,UNKNOWN,VIC,NFQ-MGB,36.09668732,36.39044189,0.415431708,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,26_05.06,D,UNKNOWN,FAM,NFQ-MGB,25.93655777,25.66815948,0.37957114,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,26_05.06,C,UNKNOWN,VIC,NFQ-MGB,36.68419647,36.39044189,0.415431708,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,26_05.06,D,UNKNOWN,FAM,NFQ-MGB,25.39976311,25.66815948,0.37957114,,,,FALSE,0.01,FALSE,3,20,,N,N
F9,32_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.81484032,23.51514626,0.423831403,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,32_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.21545219,23.51514626,0.423831403,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,32_10.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,32_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.63054085,25.78251648,0.214924648,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,32_10.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,32_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.9344902,25.78251648,0.214924648,,,,FALSE,0.01,FALSE,3,20,,N,N
G1,25_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.70586014,21.32878494,0.533266187,,,,FALSE,0.01,FALSE,3,20,,Y,N
G2,25_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,20.95170784,21.32878494,0.533266187,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,25_05.06,C,UNKNOWN,VIC,NFQ-MGB,26.11585236,26.02006531,0.135462001,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,25_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,25_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.92428017,26.02006531,0.135462001,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,25_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G5,31_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.59291267,25.35256195,0.3399086,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,31_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.11220932,25.35256195,0.3399086,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,31_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.7280941,25.86982727,0.200439617,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,31_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,31_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.01155853,25.86982727,0.200439617,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,31_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G9,32_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,20.49380684,20.59474564,0.142750368,,,,FALSE,0.01,FALSE,3,20,,N,N
G10,32_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,20.69568634,20.59474564,0.142750368,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,32_11.04,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,32_11.04,D,UNKNOWN,FAM,NFQ-MGB,24.6723423,24.97035599,0.421453655,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,32_11.04,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,32_11.04,D,UNKNOWN,FAM,NFQ-MGB,25.26836777,24.97035599,0.421453655,,,,FALSE,0.01,FALSE,3,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,32_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,32_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.30401039,24.08935165,0.303571939,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,32_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,32_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,23.87469482,24.08935165,0.303571939,,,,FALSE,0.01,FALSE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,31_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,21.54372025,21.55905151,0.021680338,,,,FALSE,0.01,FALSE,3,20,,N,N
H6,31_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,21.57438087,21.55905151,0.021680338,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,31_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.79137611,26.77069664,0.029245192,,,,FALSE,0.01,FALSE,3,20,,N,Y
H7,31_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,31_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.75001717,26.77069664,0.029245192,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,31_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
